yr,mnth,hr,holiday,weekday,workingday,temp,hum,windspeed,cnt,weather_1,weather_2,weather_3,season_1,season_2,season_3,season_4,hr_sin,hr_cos,mnth_sin,mnth_cos,is_rush_hour,is_night,cnt_lag_1,cnt_lag_3,cnt_lag_6,cnt_lag_12,cnt_lag_24,cnt_rolling_mean_3,cnt_rolling_mean_6,cnt_rolling_mean_12,cnt_rolling_mean_24,cnt_rolling_std_6,cnt_rolling_std_12,cnt_ewm_6h
0,2,0,0,5,1,0.44,0.72,0.2836,3.4965075614664802,1,0,0,1,0,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,1,3.8066624897703196,4.8283137373023015,5.407171771460119,4.624972813284271,2.8903717578961645,4.3262605496421,4.749679973005647,4.802507165257888,4.114997327364863,0.5841952526166642,0.4886721689684969,4.522504519509038
0,2,1,0,5,1,0.44,0.72,0.2239,2.1972245773362196,1,0,0,1,0,0,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0,1,3.4965075614664802,4.343805421853684,5.170483995038151,4.820281565605037,1.9459101490553132,3.882325157696826,4.431235938006707,4.708468394273072,4.140252985846959,0.6687490520888678,0.6175319211153633,4.229362531496879
0,2,2,0,5,1,0.44,0.72,0.2836,2.0794415416798357,1,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0,1,2.1972245773362196,3.8066624897703196,4.941642422609304,4.406719247264253,1.9459101490553132,3.166798209524338,3.935692701723051,4.489880311917337,4.150724420358665,1.0204966387960281,0.9494149746700735,3.648751687450976
0,2,3,0,5,1,0.46,0.67,0.2537,2.1972245773362196,1,0,0,1,0,0,0,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387,0,1,2.0794415416798357,3.4965075614664802,4.8283137373023015,4.672828834461906,1.6094379124341003,2.591057893494177,3.45865922156814,4.2959405031186355,4.156288228384686,1.1203066392776908,1.1781041875732108,3.200377360087793
0,2,4,0,5,1,0.46,0.67,0.2537,0.6931471805599453,1,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,1,2.1972245773362196,2.1972245773362196,4.343805421853684,4.990432586778736,1.6094379124341003,2.1579635654507565,3.0201443615737933,4.0896401483581615,4.1807793394222745,0.9835575229370908,1.3149168632859498,2.913762279301629
0,2,5,0,5,1,0.46,0.67,0.1045,2.0794415416798357,0,1,0,1,0,0,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0,1,0.6931471805599453,2.0794415416798357,3.8066624897703196,5.616771097666572,2.5649493574615367,1.6566044331919985,2.4117013213581697,3.7315330311732624,4.142600558927518,1.120584372856846,1.6012755967874408,2.279300822518291
0,2,6,0,5,1,0.44,0.72,0.1642,3.9318256327243257,0,1,0,1,0,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0,0,2.0794415416798357,2.1972245773362196,3.4965075614664802,5.407171771460119,3.8712010109078907,1.6566044331919985,2.1238311633430893,3.436755568174368,4.12237106660328,0.8883480417060865,1.547357794774198,2.222198170850161
0,2,7,0,5,1,0.42,0.77,0.2239,4.762173934797756,0,1,0,1,0,0,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,0,3.9318256327243257,0.6931471805599453,2.1972245773362196,5.170483995038151,4.844187086458591,2.2348047849880337,2.196384175219397,3.3138100566130517,4.124897092512298,1.0294494728901835,1.4307863306720783,2.7106631599570647
0,2,8,0,5,1,0.42,0.77,0.194,5.60947179518496,0,1,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,1,0,4.762173934797756,2.0794415416798357,2.0794415416798357,4.941642422609304,5.655991810819852,3.591147036400637,2.6238757347963197,3.2797842182596857,4.121479877859763,1.4687146264127544,1.3867972088204545,3.2968090956258336
0,2,9,0,5,1,0.42,0.77,0.194,5.135798437050262,0,1,0,1,0,0,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,1,0,5.60947179518496,3.9318256327243257,2.1972245773362196,4.8283137373023015,5.19295685089021,4.767823787569012,3.2122141103805073,3.3354366659743238,4.119541543874976,1.8615120869474533,1.4704290239058089,3.957569866928441
0,2,10,0,5,1,0.44,0.72,0.2239,4.564348191467836,0,1,0,1,0,0,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0,0,5.135798437050262,4.762173934797756,0.6931471805599453,4.343805421853684,4.48863636973214,5.169148055677657,3.701976420332848,3.36106039095332,4.117159943298312,1.9264945594202063,1.5011667677650482,4.294206601248962
0,2,11,0,5,1,0.44,0.72,0.1642,4.736198448394496,1,0,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0,0,4.564348191467836,5.60947179518496,,,,5.1032061412343515,,,,,,4.371389912740069
0,2,12,0,5,1,0.5,0.59,0.194,5.225746673713202,1,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0,0,4.736198448394496,5.135798437050262,,,,4.812115025637529,,,,,,4.475620922927048
0,2,13,0,5,1,0.6,0.43,0.194,5.176149732573829,1,0,0,1,0,0,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0,0,5.225746673713202,4.564348191467836,4.762173934797756,2.1972245773362196,4.820281565605037,4.842097771191843,5.005622913434752,3.6010035443270745,4.154735969300073,0.38900229731642577,1.6440225581184589,4.689942566008806
0,2,14,0,5,1,0.66,0.36,0.2985,5.2574953720277815,1,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0,0,5.176149732573829,4.736198448394496,5.60947179518496,2.0794415416798357,4.406719247264253,5.046031618227174,5.074618879730765,3.8492473072635423,4.169563809590439,0.37359423636958244,1.6376785794023427,4.828858899313098
0,2,15,0,5,1,0.66,0.36,0.3284,5.153291594497779,1,0,0,1,0,0,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0,0,5.2574953720277815,5.225746673713202,5.135798437050262,2.1972245773362196,4.672828834461906,5.219797259438269,5.015956142537901,4.114085126459204,4.20501281478892,0.2914074594440272,1.5814603073819038,4.951326462945865
0,2,16,0,5,1,0.66,0.36,0.2836,5.4510384535657,1,0,0,1,0,0,0,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0,0,5.153291594497779,5.176149732573829,4.564348191467836,0.6931471805599453,4.990432586778736,5.195645566366462,5.018871668779154,4.360424044556001,4.225032096457081,0.29292981621868663,1.4828898417270193,5.009030786246411
0,2,17,0,5,1,0.66,0.34,0.3582,5.793013608384144,1,0,0,1,0,0,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,1,0,5.4510384535657,5.2574953720277815,,,,5.2872751400304185,,,,,,5.1353186911947795
0,2,18,0,5,1,0.64,0.33,0.3284,5.41610040220442,1,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,1,0,5.793013608384144,5.153291594497779,5.225746673713202,3.9318256327243257,5.407171771460119,5.465781218815873,5.342789239127073,5.066379322865173,4.251567445519771,0.2445698114842819,0.5043504122675485,5.323231524677455
0,2,19,0,5,1,0.62,0.29,0.5821,5.093750200806762,1,0,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,1,0,5.41610040220442,5.4510384535657,5.176149732573829,4.762173934797756,5.170483995038151,5.553384154718086,5.374514860542276,5.190068886988514,4.251939471800783,0.2386245744408125,0.36301342075674176,5.34976548968516
0,2,20,0,5,1,0.6,0.31,0.194,4.8283137373023015,1,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,0,5.093750200806762,5.793013608384144,5.2574953720277815,5.60947179518496,4.941642422609304,5.434288070465107,5.360781605247765,5.217700242489264,4.248742230374475,0.2541876841988413,0.3393292149976805,5.276618264291332
0,2,21,0,5,1,0.58,0.21,0.4925,4.290459441148391,1,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0,0,4.8283137373023015,5.41610040220442,5.153291594497779,5.135798437050262,4.8283137373023015,5.11272144677116,5.289251332793518,5.15260373766571,4.244020201820017,0.3362176078521741,0.33219295040650615,5.14853125658018
0,2,22,0,5,1,0.54,0.1,0.2537,4.68213122712422,1,0,0,1,0,0,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0,0,,,,,,,,,,,,
0,2,23,0,5,1,0.52,0.08,0.2836,4.356708826689592,1,0,0,1,0,0,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0,0,4.68213122712422,4.8283137373023015,5.793013608384144,4.736198448394496,3.8066624897703196,4.600301468524969,5.01729476949504,5.091974074311919,4.235706514699876,0.537209290288474,0.4031774267432138,4.840157408280152
0,2,0,0,6,0,0.48,0.12,0.4925,3.4011973816621555,1,0,0,1,0,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,1,4.356708826689592,4.290459441148391,5.41610040220442,5.225746673713202,3.4965075614664802,4.443099831654066,4.777910639212615,5.060349939169844,4.258625112071512,0.4321515029939137,0.4462072560705859,4.70202924211142
0,2,1,0,6,0,0.46,0.14,0.4179,3.4657359027997265,1,0,0,1,0,0,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0,1,3.4011973816621555,4.68213122712422,5.093750200806762,5.176149732573829,2.1972245773362196,4.146679145158654,4.442093469122237,4.9083041648322565,4.254653854579666,0.5907941768944741,0.6493441578329893,4.330362996268773
0,2,2,0,6,0,0.44,0.13,0.3881,2.8903717578961645,1,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0,1,3.4657359027997265,4.356708826689592,4.8283137373023015,5.2574953720277815,2.0794415416798357,3.7412140370504896,4.170757752787732,4.765769679017748,4.307508493140644,0.6053210673477336,0.762984282879826,4.083326683849046
0,2,3,0,6,0,0.42,0.14,0.2985,2.0794415416798357,1,0,0,1,0,0,0,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387,0,1,2.8903717578961645,3.4011973816621555,,,,3.252435014119347,,,,,,3.74248241929108
0,2,4,0,6,0,0.4,0.15,0.3284,1.3862943611198906,1,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,1,,,,,,,,,,,,
0,2,5,0,6,0,0.4,0.15,0.3284,1.3862943611198906,1,0,0,1,0,0,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0,1,1.3862943611198906,2.8903717578961645,4.356708826689592,5.793013608384144,2.0794415416798357,2.1187025535652952,2.929958295307894,3.973626532401467,4.3652707581873065,1.0632577471013018,1.3539999651246089,2.729889733770486
0,2,6,0,6,0,0.4,0.17,0.4179,1.9459101490553132,1,0,0,1,0,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0,0,1.3862943611198906,2.0794415416798357,3.4011973816621555,5.41610040220442,3.9318256327243257,1.6173434213065372,2.434889217712944,3.606399928462779,4.336389625663976,0.9517674187767953,1.412036854069122,2.346005341584602
0,2,7,0,6,0,0.38,0.17,0.5224,3.1354942159291497,1,0,0,1,0,0,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,0,1.9459101490553132,1.3862943611198906,3.4657359027997265,5.093750200806762,4.762173934797756,1.572832957098363,2.1923413456118035,3.31721740736702,4.253643147177767,0.8344672956480509,1.3621847754288643,2.2316924294333766
0,2,8,0,6,0,0.38,0.17,0.5821,3.828641396489095,1,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0,0,3.1354942159291497,1.3862943611198906,2.8903717578961645,4.8283137373023015,5.60947179518496,2.155899575368116,2.137301064466707,3.154029408627219,4.185864825558242,0.7391218276781836,1.2420076000155114,2.4899215112893116
0,2,9,0,6,0,0.4,0.16,0.6567,4.02535169073515,1,0,0,1,0,0,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0,0,3.828641396489095,1.9459101490553132,,,,2.9700152538245175,,,,,,2.8724129070606783
0,2,10,0,6,0,0.42,0.16,0.5821,4.672828834461906,1,0,0,1,0,0,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0,0,4.02535169073515,3.1354942159291497,1.3862943611198906,4.68213122712422,4.564348191467836,3.663162434384463,2.617997695741415,3.048631067691682,4.065394944516117,1.1999994971030106,1.126325827296933,3.2018239881105273
0,2,11,0,6,0,0.44,0.16,0.5821,4.820281565605037,1,0,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0,0,4.672828834461906,3.828641396489095,1.3862943611198906,4.356708826689592,4.736198448394496,4.175607307228716,3.165753441298417,3.047855868303156,4.069914971307537,1.2731860609220247,1.125101892965638,3.622111087068064
0,2,12,0,6,0,0.44,0.18,0.4925,4.787491742782046,1,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0,0,4.820281565605037,4.02535169073515,,,,4.506154030267362,,,,,,3.9644455095071995
0,2,13,0,6,0,0.44,0.16,0.6119,5.049856007249537,1,0,0,1,0,0,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0,0,4.787491742782046,4.672828834461906,3.1354942159291497,3.4657359027997265,5.176149732573829,4.760200714282995,4.21168157433373,3.2020114599727667,4.055157812402512,0.6714500619915935,1.278106168028505,4.199601576157155
0,2,14,0,6,0,0.46,0.15,0.6567,5.2832037287379885,1,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0,0,5.049856007249537,4.820281565605037,3.828641396489095,2.8903717578961645,5.2574953720277815,4.885876438545538,4.530741872887129,3.3340214686769176,4.049895573847333,0.48739844761110473,1.3851474593196613,4.442531413612121
0,2,15,0,6,0,0.44,0.16,0.7463,5.147494476813453,1,0,0,1,0,0,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0,0,5.2832037287379885,4.787491742782046,4.02535169073515,2.0794415416798357,5.153291594497779,5.040183826256523,4.773168928261944,3.5334241329137366,4.050966755376925,0.4262428266034566,1.4841685052476918,4.682723503648083
0,2,16,0,6,0,0.44,0.16,0.6418,4.795790545596741,1,0,0,1,0,0,0,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0,0,5.147494476813453,5.049856007249537,4.672828834461906,1.3862943611198906,5.4510384535657,5.160184737600325,4.960192725941661,3.789095210841538,4.050725208806744,0.2364048757193629,1.4751598671466375,4.81551521026676
0,2,17,0,6,0,0.42,0.19,0.6119,4.852030263919617,1,0,0,1,0,0,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,0,4.795790545596741,5.2832037287379885,4.820281565605037,1.3862943611198906,5.793013608384144,5.075496250382726,4.980686344464134,4.0732198928812755,4.023423212641371,0.21041219864558403,1.2865854924886726,4.8098795917896116
0,2,18,0,6,0,0.36,0.25,0.4478,4.48863636973214,1,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,0,4.852030263919617,5.147494476813453,4.787491742782046,1.9459101490553132,5.41610040220442,4.9317717621099355,4.98597779418323,4.362031218114586,3.9842155732886826,0.205922880726648,0.9813885119895134,4.821922640969613
0,2,19,0,6,0,0.34,0.29,0.3582,4.0943445622221,1,0,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0,0,,,,,,,,,,,,
0,2,20,0,6,0,0.32,0.28,0.5224,3.8712010109078907,1,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,0,,,,,,,,,,,,
0,2,21,0,6,0,0.32,0.26,0.5522,3.5263605246161616,1,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0,0,3.8712010109078907,4.48863636973214,5.147494476813453,4.02535169073515,4.290459441148391,4.151393980954041,4.541582871531991,4.657375899896967,3.864049640061543,0.48587349687536563,0.4522344842304472,4.353218562776469
0,2,22,0,6,0,0.3,0.28,0.4925,3.8066624897703196,1,0,0,1,0,0,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0,0,3.5263605246161616,4.0943445622221,4.795790545596741,4.672828834461906,4.68213122712422,3.8306353659153825,4.271393879499109,4.615793302720385,3.832212185206034,0.5302641354264006,0.5316071811453653,4.116973409016381
0,2,23,0,6,0,0.28,0.33,0.4478,3.4011973816621555,1,0,0,1,0,0,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0,0,3.8066624897703196,3.8712010109078907,4.852030263919617,4.820281565605037,4.356708826689592,3.7347413417647886,4.106539203528038,4.543612773996085,3.7957343211496206,0.48658427484770267,0.5797795365763618,4.028313146374649
0,2,0,0,0,0,0.26,0.35,0.4478,2.8903717578961645,1,0,0,1,0,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,1,,,,,,,,,,,,
0,2,1,0,0,0,0.24,0.41,0.4627,2.833213344056216,1,0,0,1,0,0,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0,1,2.8903717578961645,3.8066624897703196,4.0943445622221,5.049856007249537,3.4657359027997265,3.3660772097762113,3.598356287845798,4.267262426593689,3.734636943283228,0.4264122896541312,0.7794782323356835,3.5752042262557975
0,2,2,0,0,0,0.24,0.41,0.5522,2.8903717578961645,1,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0,1,2.833213344056216,3.4011973816621555,3.8712010109078907,5.2832037287379885,2.8903717578961645,3.0415941612048436,3.3881677514848185,4.082542204660912,3.7082818366689154,0.44350901570253937,0.8376392581909159,3.363206831341631
0,2,3,0,0,0,0.22,0.44,0.5522,2.9444389791664403,1,0,0,1,0,0,0,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387,0,1,2.8903717578961645,2.8903717578961645,3.5263605246161616,5.147494476813453,2.0794415416798357,2.8713189532828465,3.2246962093161966,3.8831395404240934,3.7082818366689154,0.4093026474327509,0.810195262893863,3.2281110960714976
0,2,4,0,0,0,0.22,0.44,0.5522,0.6931471805599453,1,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,1,2.9444389791664403,2.833213344056216,3.8066624897703196,4.795790545596741,1.3862943611198906,2.8893413603729385,3.1277092850745767,3.6995515822868423,3.7443233965641904,0.3921089800195896,0.7445981760916713,3.14706191981291
0,2,6,0,0,0,0.2,0.47,0.2985,1.0986122886681096,1,0,0,1,0,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0,0,0.6931471805599453,2.8903717578961645,3.4011973816621555,4.852030263919617,1.3862943611198906,2.175985972540848,2.608790066872848,3.357664635200443,3.7154422640408593,0.9611659084172258,1.0674003351055115,2.4459434228834915
0,2,7,0,0,0,0.18,0.51,0.2537,1.0986122886681096,1,0,0,1,0,0,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,0,1.0986122886681096,2.9444389791664403,2.8903717578961645,4.48863636973214,1.9459101490553132,1.5787328161314964,2.2250258847071733,3.044879803929484,3.703455511022035,1.0381018641433633,1.137339594812647,2.0609916702505253
0,2,8,0,0,0,0.2,0.51,0.1045,3.2188758248682006,1,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0,0,1.0986122886681096,0.6931471805599453,2.833213344056216,4.0943445622221,3.1354942159291497,0.9634572526320531,1.9263993065024974,2.7623777971741483,3.6681514335059013,1.0657704124998282,1.1667667254203158,1.7860261326555493
0,2,9,0,0,0,0.22,0.47,0.2836,4.02535169073515,1,0,0,1,0,0,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0,0,3.2188758248682006,1.0986122886681096,,,,1.8053668007348047,,,,,,2.1954117590020212
0,2,10,0,0,0,0.26,0.41,0.194,4.653960350157523,0,1,0,1,0,0,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0,0,4.02535169073515,1.0986122886681096,,,,2.780946601423818,,,,,,2.718251739497201
0,2,11,0,0,0,0.3,0.33,0.1642,5.087596335232384,0,1,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0,0,4.653960350157523,3.2188758248682006,0.6931471805599453,3.8066624897703196,4.672828834461906,3.966062621920289,2.4647599372761726,2.796234611175375,3.7060139569478796,1.712779401790968,1.234184278648569,3.271311342543007
0,2,12,0,0,0,0.3,0.33,0.1045,5.209486152841421,1,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0,0,5.087596335232384,4.02535169073515,1.0986122886681096,3.4011973816621555,4.820281565605037,4.58896945870835,3.1971681297215793,2.9029790982972137,3.72329593614665,1.7429971224597285,1.376687744240334,3.790249911882829
0,2,13,0,0,0,0.34,0.29,0.0,5.293304824724492,1,0,0,1,0,0,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0,0,5.209486152841421,4.653960350157523,1.0986122886681096,2.8903717578961645,4.787491742782046,4.983680946077107,3.8823137737504645,3.0536698292288187,3.739512793948166,1.5504279881037513,1.5269464947069296,4.195745980728141
0,2,14,0,0,0,0.36,0.27,0.1642,5.3612921657094255,1,0,0,1,0,0,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0,0,5.293304824724492,5.087596335232384,,,,5.196795770932764,,,,,,4.509334221869956
0,2,15,0,0,0,0.36,0.27,0.0896,5.1298987149230735,1,0,0,1,0,0,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0,0,5.3612921657094255,5.209486152841421,4.02535169073515,2.8903717578961645,5.2832037287379885,5.2880277144251115,4.938498586566732,3.4645874866022806,3.7735648456315967,0.5128558351580469,1.7551689936739185,4.752750777252661
0,2,16,0,0,0,0.36,0.29,0.0896,4.997212273764115,1,0,0,1,0,0,0,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0,0,5.1298987149230735,5.293304824724492,,,,5.261498568452328,,,,,,4.860507330872778
0,2,17,0,0,0,0.34,0.33,0.1642,4.990432586778736,1,0,0,1,0,0,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,0,4.997212273764115,5.3612921657094255,5.087596335232384,0.6931471805599453,4.795790545596741,5.162801051465536,5.179798411199152,3.8222791742376625,3.760915378262253,0.1349325393860832,1.83088160809756,4.899565885984589
0,2,18,0,0,0,0.34,0.36,0.1343,4.624972813284271,0,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,0,4.990432586778736,5.1298987149230735,,,,5.039181191821972,,,,,,4.9255278004972025
0,2,19,0,0,0,0.34,0.36,0.1343,3.7612001156935624,0,1,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0,0,4.624972813284271,4.997212273764115,5.293304824724492,1.0986122886681096,4.48863636973214,4.870872557942372,5.066185563197352,4.474249668473909,3.759564736201696,0.2637782971675396,1.2274025391157104,4.839654947007793
0,2,20,0,0,0,0.34,0.42,0.0,3.7612001156935624,0,1,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,0,3.7612001156935624,4.990432586778736,5.3612921657094255,3.2188758248682006,4.0943445622221,4.4588685052521875,4.810834778358864,4.696131987392696,3.729254892283422,0.5671110419692562,0.6805357319252463,4.5315249952037275
0,2,21,0,0,0,0.32,0.53,0.0,4.04305126783455,0,1,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0,0,3.7612001156935624,4.624972813284271,5.1298987149230735,4.02535169073515,3.8712010109078907,4.049124348223796,4.544152770022887,4.741325678294809,3.7153738736780664,0.6292993719965583,0.5847858897479493,4.311432172486538
0,2,22,0,0,0,0.32,0.57,0.2239,3.8712010109078907,0,1,0,1,0,0,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0,0,4.04305126783455,3.7612001156935624,4.997212273764115,4.653960350157523,3.5263605246161616,3.8551504997405566,4.363011528841466,4.742800643053093,3.7225343010500107,0.5815874836968616,0.5828349369106763,4.2347519140145415
0,2,23,0,0,0,0.3,0.61,0.1642,4.007333185232471,0,1,0,1,0,0,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0,0,3.8712010109078907,3.7612001156935624,4.990432586778736,5.087596335232384,3.8066624897703196,3.8918174648119988,4.1753429850320956,4.677570698115624,3.736902654645499,0.5137256296196852,0.6351375064457759,4.130880227412641
0,2,0,1,1,0,0.34,0.42,0.3284,3.6375861597263857,0,1,0,1,0,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,1,4.007333185232471,4.04305126783455,4.624972813284271,5.209486152841421,3.4011973816621555,3.973861821324969,4.011493084774384,4.587548768948964,3.745263933623089,0.3232168336294239,0.6481614628279464,4.095581072504022
0,2,1,1,1,0,0.34,0.42,0.3284,2.639057329615259,0,1,0,1,0,0,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0,1,3.6375861597263857,3.8712010109078907,3.7612001156935624,5.293304824724492,2.8903717578961645,3.8387067852889136,3.8469286425147367,4.456557102856045,3.7551134660424315,0.1570387755148826,0.66952922071179,3.9647253831389824
0,2,2,1,1,0,0.34,0.42,0.3284,1.6094379124341003,0,1,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0,1,2.639057329615259,4.007333185232471,3.7612001156935624,5.3612921657094255,2.833213344056216,3.4279922248580363,3.65990484483502,4.235369811596942,3.744642031530727,0.5225020972014156,0.7947004017043804,3.5859630821322046
0,2,3,1,1,0,0.34,0.42,0.2985,1.791759469228055,0,1,0,1,0,0,0,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387,0,1,1.6094379124341003,3.6375861597263857,4.04305126783455,5.1298987149230735,2.8903717578961645,2.628693800591913,3.301277810958443,3.9227152904906646,3.6936513885464723,0.9785209267366799,1.0181006830855819,3.0212416050756032
0,2,4,1,1,0,0.32,0.45,0.1642,0.6931471805599453,1,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,1,1.791759469228055,2.639057329615259,3.8712010109078907,4.997212273764115,2.9444389791664403,2.0134182370924694,2.9260625111906937,3.6445370200160796,3.6478758765186345,1.0650084183633268,1.1101556852274257,2.6699609948334464
0,2,5,1,1,0,0.34,0.36,0.0,1.3862943611198906,0,1,0,1,0,0,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0,1,0.6931471805599453,1.6094379124341003,,,,1.3647815207406981,,,,,,2.1051570478981603
0,2,6,1,1,0,0.42,0.26,0.2985,2.1972245773362196,0,1,0,1,0,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0,0,1.3862943611198906,1.791759469228055,3.6375861597263857,4.624972813284271,1.0986122886681096,1.290400336969295,1.959547068780606,2.985520076777495,3.582953184100029,1.0354386344896191,1.297356010379083,1.8997677088186546
